id,CH,Acc,MHT,AcBF
15191,0.0,4.754,335.0,0.0
15192,0.0,4.734,194.0,0.0
15193,0.0,4.763,256.0,0.0
15194,0.0,11.396,271.0,0.0
15195,0.0,11.127,193.0,0.0
15196,0.0,4.747,277.0,0.0
15198,0.0,11.765,241.0,0.0
15199,0.0,4.78,275.0,0.0
15200,0.0,11.408,184.0,0.0
15201,0.0,4.745,29.6,0.0
15202,0.0,4.789,194.0,4.756
15203,0.0,4.771,29.4,0.0
15204,0.0,4.733,257.0,0.0
15205,0.0,10.924,217.0,0.0
15206,0.0,10.927,193.0,0.0
15207,0.0,4.726,194.0,0.0
15208,0.0,4.751,217.0,0.0
15209,0.0,4.797,256.0,0.0
15210,0.0,4.791,240.0,0.0
15211,0.0,9.055,29.5,0.0
15213,0.0,10.08,255.0,0.0
15214,0.0,11.368,378.0,0.0
15215,0.0,4.765,274.0,0.0
15216,0.0,10.81,177.0,0.0
15217,0.0,8.853,275.0,4.713
15218,0.0,4.746,189.0,0.0
15219,0.0,4.721,267.0,0.0
15220,0.0,11.323,335.0,0.0
15221,0.0,4.739,275.0,0.0
15222,0.0,4.787,244.0,0.0
15223,0.0,6.93,256.0,0.0
15224,0.0,11.318,272.0,0.0
15225,0.0,4.775,388.0,0.0
15226,0.0,5.435,234.0,0.0
15227,0.0,4.736,286.0,0.0
15228,0.0,4.806,241.0,0.0
15229,0.0,11.463,257.0,0.0
15230,0.0,11.199,29.7,4.75
15231,0.0,5.126,184.0,0.0
15232,0.0,6.146,30.1,0.0
15233,0.0,4.767,182.0,0.0
15234,0.0,4.774,194.0,0.0
15235,0.0,6.036,267.0,0.0
15236,0.0,4.765,192.0,0.0
15237,0.0,4.722,276.0,4.806
15238,0.0,4.724,216.0,0.0
15239,0.0,4.892,271.0,0.0
15240,0.0,4.75,275.0,0.0
15241,0.0,4.739,252.0,0.0
15242,0.0,10.08,267.0,0.0
15243,0.0,11.411,182.0,0.0
15244,0.0,8.704,241.0,4.973
15245,0.0,4.837,252.0,0.0
15246,0.0,4.787,270.0,0.0
15247,0.0,4.766,192.0,0.0
15249,0.0,5.121,234.0,0.0
15250,0.0,4.73,275.0,4.758
15251,0.0,4.75,216.0,0.0
15252,0.0,4.739,234.0,0.0
15253,0.0,4.812,335.0,0.0
15254,0.0,4.728,215.0,0.0
15255,0.0,11.411,194.0,0.0
15256,0.0,4.758,212.0,0.0
15257,0.0,11.291,234.0,0.0
15258,0.0,6.162,270.0,0.0
15259,0.0,11.341,270.0,0.0
15260,0.0,4.784,29.5,0.0
15262,0.0,6.087,255.0,0.0
15263,0.0,5.401,392.0,0.0
15264,0.0,9.109,391.0,0.0
15265,0.0,4.762,335.0,0.0
15266,0.0,4.728,377.0,0.0
15268,0.0,4.723,176.0,0.0
15269,0.0,11.018,193.0,0.0
15270,0.0,4.791,252.0,0.0
15271,0.0,4.792,29.7,0.0
15272,0.0,4.782,335.0,0.0
15273,0.0,4.746,184.0,0.0
15274,0.0,9.762,255.0,0.0
15275,0.0,9.978,192.0,0.0
15276,0.0,4.743,216.0,0.0
15277,0.0,4.766,29.6,0.0
15278,0.0,4.973,217.0,0.0
15279,0.0,4.771,275.0,0.0
15280,0.0,4.746,240.0,0.0
15281,0.0,8.704,234.0,0.0
15282,0.0,8.474,397.0,0.0
15283,0.0,4.762,185.0,0.0
15284,0.0,4.801,276.0,0.0
15286,0.0,5.495,336.0,0.0
15287,0.0,11.447,256.0,4.746
15288,0.0,4.746,217.0,0.0
15289,0.0,7.098,234.0,0.0
15290,0.0,4.774,252.0,0.0
15291,0.0,4.756,193.0,0.0
15292,0.0,4.789,376.0,0.0
15293,0.0,4.755,257.0,0.0
15294,0.0,4.732,267.0,4.735
15295,0.0,4.776,192.0,4.754
15296,0.0,4.73,192.0,0.0
15297,0.0,10.561,194.0,0.0
15298,0.0,4.785,275.0,0.0
15299,0.0,5.724,255.0,11.354
15301,0.0,4.785,286.0,0.0
15302,0.0,6.415,192.0,0.0
15303,0.0,9.21,336.0,0.0
15304,0.0,7.207,29.9,0.0
15305,0.0,4.799,30.3,0.0
15306,0.0,4.764,192.0,0.0
15307,0.0,4.761,241.0,0.0
15308,0.0,4.745,251.0,4.729
15309,0.0,4.798,381.0,0.0
15310,0.0,4.756,271.0,0.0
15311,0.0,4.732,280.0,0.0
15312,0.0,4.721,217.0,0.0
15313,0.0,5.017,192.0,0.0
15314,0.0,10.114,336.0,0.0
15315,0.0,4.773,335.0,0.0
15316,0.0,4.805,234.0,0.0
15317,0.0,10.458,217.0,0.0
15318,0.0,11.226,202.0,0.0
15319,0.0,4.733,271.0,0.0
15320,0.0,4.756,274.0,0.0
15321,0.0,4.775,194.0,0.0
15322,0.0,4.746,272.0,0.0
15323,0.0,4.736,251.0,0.0
15324,0.0,4.781,193.0,0.0
15326,0.0,4.737,267.0,0.0
15327,0.0,4.729,30.0,0.0
15328,0.0,4.742,241.0,0.0
15329,0.0,4.758,274.0,0.0
15330,0.0,4.973,256.0,0.0
15331,0.0,7.134,252.0,0.0
15332,0.0,9.762,240.0,0.0
15333,0.0,5.341,235.0,0.0
15334,0.0,11.565,251.0,0.0
15335,0.0,5.57,194.0,0.0
15336,0.0,4.75,402.0,0.0
15337,0.0,8.299,192.0,0.0
15338,0.0,4.787,268.0,0.0
15339,0.0,4.797,392.0,0.0
15340,0.0,4.726,241.0,0.0
15341,0.0,4.75,378.0,0.0
15343,0.0,4.765,275.0,0.0
15344,0.0,6.129,267.0,0.0
15345,0.0,4.768,278.0,0.0
15346,0.0,4.774,274.0,0.0
15347,0.0,4.743,193.0,0.0
15348,0.0,4.758,257.0,0.0
15349,0.0,4.708,192.0,0.0
15351,0.0,10.697,376.0,0.0
15352,0.0,11.203,241.0,0.0
15354,0.0,4.759,240.0,0.0
15355,0.0,4.755,192.0,0.0
15356,0.0,4.757,256.0,0.0
15357,0.0,4.717,269.0,0.0
15358,0.0,4.723,192.0,0.0
15359,0.0,9.253,194.0,0.0
15360,0.0,11.323,194.0,4.754
15361,0.0,4.716,195.0,0.0
15362,0.0,4.713,30.1,0.0
15363,0.0,4.771,185.0,0.0
15364,0.0,6.02,194.0,0.0
15365,0.0,4.79,256.0,0.0
15366,0.0,4.764,184.0,4.763
15367,0.0,4.765,257.0,0.0
15368,0.0,4.72,216.0,0.0
15369,0.0,4.754,192.0,0.0
15370,0.0,10.316,183.0,0.0
15371,0.0,5.055,271.0,0.0
15372,0.0,4.735,29.5,0.0
15373,0.0,4.841,192.0,0.0
15374,0.0,4.755,275.0,0.0
15375,0.0,5.721,192.0,0.0
15376,0.0,10.937,29.9,0.0
15377,0.0,11.362,252.0,0.0
15378,0.0,11.318,272.0,0.0
15379,0.0,4.77,336.0,0.0
15380,0.0,11.271,241.0,0.0
15381,0.0,4.795,335.0,0.0
15382,0.0,4.744,274.0,0.0
15383,0.0,9.309,186.0,0.0
15384,0.0,4.79,377.0,0.0
15385,0.0,6.199,271.0,0.0
15387,0.0,7.211,268.0,0.0
15388,0.0,4.765,243.0,0.0
15389,0.0,4.699,276.0,0.0
15390,0.0,10.927,252.0,0.0
15392,0.0,4.755,234.0,4.753
15393,0.0,11.905,267.0,0.0
15394,0.0,11.581,256.0,10.961
15395,0.0,4.795,267.0,0.0
15396,0.0,4.741,398.0,0.0
15398,0.0,4.733,256.0,0.0
15399,0.0,4.71,29.5,0.0
15400,0.0,4.799,194.0,0.0
15401,0.0,11.335,252.0,0.0
15402,0.0,7.578,193.0,0.0
15403,0.0,4.763,194.0,0.0
15404,0.0,4.79,252.0,0.0
15405,0.0,4.763,289.0,0.0
15406,0.0,4.774,275.0,0.0
15407,0.0,11.226,280.0,0.0
15408,0.0,4.753,209.0,0.0
15409,0.0,4.84,274.0,4.735
15410,0.0,4.731,216.0,0.0
15411,0.0,4.736,335.0,0.0
15412,0.0,7.651,234.0,0.0
15413,0.0,10.805,240.0,0.0
15414,0.0,4.723,176.0,0.0
15415,0.0,4.797,202.0,0.0
15417,0.0,11.103,275.0,0.0
15418,0.0,4.74,193.0,0.0
15419,0.0,4.879,243.0,0.0
15421,0.0,4.81,240.0,0.0
15422,0.0,4.765,274.0,4.755
15423,0.0,4.724,182.0,0.0
15424,0.0,4.736,234.0,0.0
15425,0.0,4.734,252.0,0.0
15426,0.0,4.763,240.0,0.0
15427,0.0,6.387,266.0,0.0
15428,0.0,4.708,192.0,0.0
15429,0.0,4.762,235.0,0.0
15430,0.0,4.732,335.0,0.0
15431,0.0,4.735,192.0,4.741
15432,0.0,11.443,193.0,0.0
15433,0.0,4.799,243.0,5.057
15434,0.0,11.239,267.0,11.32
15435,0.0,9.145,271.0,0.0
15436,0.0,4.742,216.0,0.0
15437,0.0,4.756,234.0,0.0
15438,0.0,11.283,251.0,0.0
15439,0.0,4.75,193.0,0.0
15440,0.0,4.835,241.0,0.0
15441,0.0,4.749,217.0,0.0
15442,0.0,4.785,257.0,0.0
15443,0.0,4.744,241.0,4.74
15444,0.0,4.762,255.0,0.0
15445,0.0,11.018,194.0,0.0
15447,0.0,4.77,183.0,0.0
15448,0.0,4.745,335.0,0.0
15449,0.0,12.046,335.0,0.0
15450,0.0,4.707,251.0,11.502
15451,0.0,4.784,192.0,0.0
15452,0.0,4.776,194.0,0.0
15453,0.0,11.103,192.0,0.0
15454,0.0,4.77,275.0,0.0
15455,0.0,4.763,376.0,0.0
15457,0.0,5.79,184.0,0.0
15458,0.0,4.765,184.0,0.0
15459,0.0,4.792,252.0,11.36
15460,0.0,6.879,392.0,0.0
15461,0.0,8.116,270.0,0.0
15462,0.0,4.75,30.0,0.0
15463,0.0,7.01,193.0,0.0
15464,0.0,4.782,252.0,0.0
15465,0.0,4.811,240.0,0.0
15466,0.0,4.754,274.0,0.0
15467,0.0,4.755,184.0,0.0
15468,0.0,4.776,240.0,0.0
15469,0.0,10.81,193.0,0.0
15470,0.0,10.91,256.0,0.0
15471,0.0,4.747,29.9,0.0
15472,0.0,4.764,177.0,0.0
15473,0.0,11.505,255.0,0.0
15474,0.0,4.81,29.8,0.0
15475,0.0,4.741,192.0,0.0
15476,0.0,4.766,336.0,0.0
15477,0.0,4.735,377.0,4.749
15478,0.0,4.812,194.0,0.0
15479,0.0,4.802,274.0,7.683
15480,0.0,4.729,193.0,4.756
15481,0.0,4.788,192.0,0.0
15484,0.0,5.66,271.0,0.0
15485,0.0,9.145,29.7,0.0
15486,0.0,4.755,194.0,0.0
15487,0.0,12.316,252.0,0.0
15488,0.0,7.323,193.0,0.0
15489,0.0,4.756,183.0,0.0
15490,0.0,4.742,183.0,0.0
15491,0.0,11.433,275.0,0.0
15492,0.0,6.741,217.0,0.0
15493,0.0,5.646,217.0,0.0
15494,0.0,4.762,217.0,0.0
15495,0.0,4.758,215.0,0.0
15496,0.0,4.742,268.0,0.0
15497,0.0,4.743,240.0,0.0
15498,0.0,4.763,218.0,0.0
15499,0.0,4.722,29.4,0.0
15500,0.0,4.758,196.0,0.0
15501,0.0,11.447,266.0,0.0
15502,0.0,4.812,193.0,0.0
15503,0.0,7.134,245.0,0.0
15504,0.0,4.741,266.0,0.0
15505,0.0,5.66,272.0,0.0
15507,0.0,4.728,240.0,0.0
15508,0.0,4.78,217.0,4.778
15509,0.0,10.078,240.0,0.0
15510,0.0,4.759,240.0,0.0
15511,0.0,4.757,255.0,0.0
15512,0.0,11.127,240.0,0.0
15513,0.0,4.761,389.0,0.0
15514,0.0,4.756,252.0,0.0
15515,0.0,4.734,234.0,0.0
15516,0.0,4.748,234.0,0.0
15517,0.0,6.101,252.0,0.0
15519,0.0,4.749,277.0,0.0
15520,0.0,4.726,271.0,0.0
15521,0.0,4.744,241.0,0.0
15522,0.0,4.752,29.8,0.0
15523,0.0,4.752,335.0,0.0
15524,0.0,9.097,245.0,0.0
15525,0.0,7.738,378.0,0.0
15526,0.0,4.792,274.0,0.0
15527,0.0,10.26,177.0,0.0
15528,0.0,11.411,30.1,0.0
15529,0.0,6.02,252.0,0.0
15530,0.0,10.917,235.0,0.0
15532,0.0,4.775,242.0,0.0
15533,0.0,4.734,271.0,0.0
15534,0.0,4.783,192.0,0.0
15535,0.0,4.756,184.0,0.0
15536,0.0,4.78,240.0,0.0
15537,0.0,4.804,196.0,0.0
15538,0.0,4.812,335.0,0.0
15539,0.0,4.732,252.0,0.0
15540,0.0,5.128,241.0,0.0
15541,0.0,8.332,235.0,0.0
15542,0.0,4.708,270.0,0.0
15544,0.0,4.749,194.0,0.0
15545,0.0,4.821,185.0,0.0
15546,0.0,4.755,192.0,0.0
15547,0.0,4.749,194.0,0.0
15548,0.0,4.713,252.0,0.0
15549,0.0,4.723,252.0,0.0
15550,0.0,11.387,270.0,0.0
15551,0.0,4.767,192.0,0.0
15552,0.0,4.78,270.0,0.0
15553,0.0,4.763,377.0,0.0
15554,0.0,4.732,256.0,0.0
15555,0.0,4.748,217.0,0.0
15556,0.0,4.775,255.0,0.0
15557,0.0,4.756,268.0,0.0
15560,0.0,12.316,234.0,0.0
15561,0.0,8.844,376.0,10.91
15562,0.0,5.686,176.0,0.0
15563,0.0,4.756,193.0,0.0
15564,0.0,6.199,274.0,0.0
15565,0.0,11.446,267.0,0.0
15566,0.0,4.748,241.0,0.0
15567,0.0,4.735,335.0,0.0
15568,0.0,4.758,267.0,0.0
15569,0.0,11.337,193.0,0.0
15570,0.0,4.728,271.0,0.0
15571,0.0,11.318,194.0,0.0
15572,0.0,11.323,234.0,0.0
15573,0.0,4.763,240.0,0.0
15574,0.0,4.785,256.0,0.0
15575,0.0,4.742,378.0,0.0
15576,0.0,4.756,197.0,0.0
15577,0.0,7.874,240.0,4.768
15578,0.0,4.759,234.0,0.0
15579,0.0,4.726,257.0,0.0
15581,0.0,6.2,192.0,0.0
15582,0.0,10.187,376.0,0.0
15583,0.0,11.505,240.0,0.0
15584,0.0,10.304,274.0,0.0
15586,0.0,11.425,251.0,0.0
15587,0.0,4.743,272.0,0.0
15588,0.0,4.765,234.0,0.0
15589,0.0,4.866,234.0,0.0
15590,0.0,4.745,271.0,4.785
15591,0.0,4.758,267.0,0.0
15592,0.0,10.456,377.0,0.0
15594,0.0,11.291,234.0,0.0
15595,0.0,5.524,29.5,0.0
15596,0.0,11.206,176.0,0.0
15597,0.0,4.728,270.0,0.0
15598,0.0,4.733,240.0,0.0
15599,0.0,8.704,217.0,0.0
15600,0.0,9.659,256.0,0.0
15602,0.0,10.747,240.0,0.0
15603,0.0,4.743,336.0,0.0
15604,0.0,5.017,335.0,0.0
15606,0.0,4.812,400.0,0.0
15607,0.0,11.201,30.0,0.0
15608,0.0,7.078,216.0,0.0
15609,0.0,4.739,336.0,0.0
15610,0.0,4.792,183.0,0.0
15611,0.0,4.736,389.0,0.0
15612,0.0,4.734,271.0,0.0
15613,0.0,4.743,29.3,4.756
15614,0.0,4.754,29.8,0.0
15615,0.0,4.726,255.0,0.0
15616,0.0,4.914,241.0,4.734
15617,0.0,11.238,267.0,0.0
15618,0.0,4.777,192.0,0.0
15619,0.0,4.744,257.0,0.0
15621,0.0,4.726,202.0,0.0
15622,0.0,11.881,252.0,0.0
15623,0.0,4.742,378.0,0.0
15624,0.0,8.231,255.0,0.0
15625,0.0,4.802,192.0,0.0
15626,0.0,4.744,29.7,0.0
15627,0.0,4.717,177.0,0.0
15630,0.0,5.121,29.6,0.0
15631,0.0,5.933,267.0,0.0
15632,0.0,11.334,335.0,0.0
15633,0.0,4.751,376.0,0.0
15634,0.0,10.53,392.0,0.0
15635,0.0,4.812,335.0,0.0
15636,0.0,4.766,251.0,0.0
15637,0.0,4.752,336.0,4.746
15638,0.0,4.736,192.0,0.0
15639,0.0,4.763,217.0,0.0
15640,0.0,6.082,234.0,0.0
15641,0.0,4.78,240.0,0.0
15642,0.0,4.769,218.0,0.0
15643,0.0,4.756,197.0,0.0
15644,0.0,8.28,197.0,0.0
15645,0.0,10.747,183.0,0.0
15646,0.0,4.914,270.0,0.0
15647,0.0,4.758,376.0,0.0
15649,0.0,4.776,194.0,0.0
15650,0.0,11.459,192.0,0.0
15652,0.0,6.415,217.0,0.0
15653,0.0,6.741,194.0,0.0
15654,0.0,4.728,192.0,0.0
15655,0.0,4.779,256.0,0.0
15656,0.0,4.764,183.0,0.0
15657,0.0,4.732,240.0,0.0
15658,0.0,4.769,267.0,0.0
15659,0.0,5.724,218.0,4.775
15660,0.0,4.764,192.0,0.0
15661,0.0,4.733,251.0,0.0
15662,0.0,4.744,193.0,0.0
15663,0.0,11.291,29.7,0.0
15664,0.0,4.849,271.0,4.738
15665,0.0,4.764,29.5,0.0
15666,0.0,9.762,29.7,0.0
15667,0.0,4.852,234.0,0.0
15668,0.0,4.797,192.0,0.0
15669,0.0,4.733,271.0,0.0
15670,0.0,6.548,29.4,0.0
15671,0.0,4.761,274.0,0.0
15672,0.0,4.743,274.0,0.0
15673,0.0,4.799,252.0,0.0
15674,0.0,4.753,256.0,0.0
15676,0.0,10.404,241.0,0.0
15677,0.0,4.841,234.0,0.0
15678,0.0,9.526,376.0,0.0
15679,0.0,11.581,29.5,0.0
15681,0.0,4.733,252.0,0.0
15682,0.0,5.082,193.0,0.0
15683,0.0,4.845,267.0,0.0
15684,0.0,4.758,29.7,0.0
15685,0.0,4.722,267.0,0.0
15686,0.0,4.726,241.0,0.0
15688,0.0,4.912,335.0,0.0
15690,0.0,4.724,192.0,0.0
15691,0.0,10.26,377.0,0.0
15692,0.0,4.723,183.0,0.0
15693,0.0,4.815,177.0,0.0
15694,0.0,4.777,192.0,0.0
15695,0.0,4.745,194.0,0.0
15696,0.0,4.771,274.0,0.0
15697,0.0,5.055,234.0,0.0
15698,0.0,11.459,268.0,0.0
15699,0.0,4.906,335.0,0.0
15700,0.0,4.751,216.0,0.0
15701,0.0,5.599,274.0,0.0
15702,0.0,4.745,183.0,0.0
15703,0.0,10.795,176.0,0.0
15704,0.0,4.799,195.0,0.0
15705,0.0,10.187,252.0,0.0
15706,0.0,4.758,252.0,0.0
15707,0.0,9.309,29.9,0.0
15708,0.0,5.725,183.0,0.0
15709,0.0,4.774,29.8,0.0
15710,0.0,4.713,192.0,0.0
15713,0.0,4.734,192.0,4.76
15714,0.0,4.728,194.0,0.0
15715,0.0,4.747,251.0,0.0
15716,0.0,11.035,29.5,4.751
15717,0.0,4.778,336.0,0.0
15718,0.0,4.726,193.0,0.0
15719,0.0,4.733,192.0,0.0
15720,0.0,11.291,234.0,0.0
15722,0.0,4.789,240.0,0.0
15723,0.0,4.767,29.3,0.0
15724,0.0,5.971,256.0,0.0
15725,0.0,11.304,177.0,0.0
15726,0.0,4.8,240.0,0.0
15727,0.0,11.268,194.0,0.0
15729,0.0,4.78,184.0,0.0
15730,0.0,7.738,194.0,0.0
15731,0.0,4.795,275.0,0.0
15732,0.0,4.765,266.0,0.0
15733,0.0,4.732,234.0,0.0
15734,0.0,4.752,270.0,0.0
15735,0.0,4.754,336.0,0.0
15736,0.0,8.28,29.7,0.0
15737,0.0,7.207,216.0,0.0
15738,0.0,4.788,216.0,0.0
15739,0.0,4.749,182.0,0.0
15740,0.0,4.762,252.0,0.0
15742,0.0,4.77,30.1,0.0
15744,0.0,9.375,251.0,4.751
15746,0.0,4.763,184.0,0.0
15747,0.0,5.017,275.0,0.0
15748,0.0,9.656,194.0,0.0
15749,0.0,4.745,256.0,0.0
15750,0.0,4.762,392.0,0.0
15751,0.0,4.756,271.0,0.0
15752,0.0,4.765,335.0,0.0
15753,0.0,11.433,267.0,0.0
15755,0.0,4.777,212.0,0.0
15756,0.0,5.778,193.0,0.0
15757,0.0,8.844,391.0,0.0
15758,0.0,11.48,256.0,4.739
15759,0.0,6.302,217.0,0.0
15760,0.0,4.772,192.0,10.973
15761,0.0,9.757,256.0,0.0
15762,0.0,7.683,274.0,0.0
15763,0.0,11.271,193.0,0.0
15764,0.0,7.75,251.0,0.0
15765,0.0,9.776,234.0,0.0
15766,0.0,7.601,216.0,0.0
15767,0.0,4.727,266.0,0.0
15768,0.0,4.729,399.0,4.758
15769,0.0,4.758,217.0,4.762
15770,0.0,4.745,252.0,0.0
15771,0.0,11.367,192.0,0.0
15772,0.0,4.754,234.0,0.0
15773,0.0,4.773,336.0,0.0
15774,0.0,4.935,251.0,0.0
15775,0.0,7.683,177.0,0.0
15776,0.0,4.761,276.0,0.0
15777,0.0,4.748,251.0,0.0
15778,0.0,4.727,29.6,0.0
15779,0.0,5.57,269.0,0.0
15780,0.0,4.743,394.0,0.0
15781,0.0,4.728,335.0,0.0
15782,0.0,4.808,266.0,11.581
15783,0.0,4.723,245.0,0.0
15784,0.0,4.768,193.0,0.0
15785,0.0,4.825,192.0,0.0
15786,0.0,7.966,234.0,0.0
15787,0.0,4.762,217.0,0.0
15788,0.0,4.736,256.0,0.0
15791,0.0,4.772,234.0,0.0
15792,0.0,4.786,270.0,0.0
15793,0.0,4.804,255.0,0.0
15794,0.0,4.728,182.0,0.0
15795,0.0,4.723,274.0,0.0
15796,0.0,10.529,384.0,0.0
15797,0.0,4.799,252.0,0.0
15798,0.0,10.924,274.0,0.0
15799,0.0,5.84,193.0,0.0
15800,0.0,4.736,192.0,0.0
15801,0.0,4.768,377.0,0.0
15802,0.0,6.952,267.0,0.0
15803,0.0,5.401,240.0,0.0
15804,0.0,4.756,234.0,0.0
15805,0.0,8.332,255.0,4.786
15806,0.0,4.765,184.0,0.0
15807,0.0,5.435,377.0,0.0
15808,0.0,4.748,272.0,0.0
15809,0.0,10.319,234.0,0.0
15811,0.0,5.826,194.0,0.0
15812,0.0,7.601,193.0,0.0
15813,0.0,11.238,202.0,0.0
15814,0.0,4.81,394.0,0.0
15815,0.0,4.723,275.0,0.0
15816,0.0,4.761,240.0,0.0
15817,0.0,11.508,335.0,0.0
15818,0.0,4.763,271.0,0.0
15819,0.0,4.792,234.0,0.0
15820,0.0,4.778,390.0,7.134
15821,0.0,11.446,193.0,0.0
15822,0.0,4.792,252.0,0.0
15823,0.0,11.318,177.0,0.0
15824,0.0,4.769,240.0,0.0
15825,0.0,4.741,193.0,4.804
15826,0.0,4.896,240.0,0.0
15827,0.0,4.726,185.0,0.0
15828,0.0,11.32,183.0,0.0
15829,0.0,4.747,217.0,0.0
15831,0.0,11.206,378.0,0.0
15832,0.0,4.795,377.0,0.0
15833,0.0,11.288,194.0,0.0
15834,0.0,5.686,271.0,0.0
15836,0.0,4.759,216.0,0.0
15837,0.0,4.76,29.5,0.0
15838,0.0,4.704,275.0,0.0
15839,0.0,4.912,216.0,0.0
15840,0.0,11.32,193.0,0.0
15841,0.0,4.775,183.0,0.0
15842,0.0,9.526,195.0,0.0
15843,0.0,4.754,279.0,0.0
15844,0.0,5.435,197.0,0.0
15845,0.0,4.72,277.0,0.0
15846,0.0,4.755,376.0,4.739
15847,0.0,4.724,194.0,0.0
15849,0.0,4.764,194.0,0.0
15850,0.0,4.755,266.0,0.0
15851,0.0,4.742,176.0,0.0
15852,0.0,4.779,184.0,0.0
15853,0.0,7.576,235.0,0.0
15854,0.0,11.496,272.0,0.0
15855,0.0,4.78,194.0,0.0
15856,0.0,4.751,177.0,0.0
15857,0.0,4.761,185.0,0.0
15858,0.0,10.837,240.0,0.0
15859,0.0,9.905,216.0,0.0
15860,0.0,4.773,194.0,0.0
15861,0.0,4.769,177.0,0.0
15862,0.0,4.745,193.0,0.0
15863,0.0,6.879,183.0,0.0
15865,0.0,4.791,184.0,0.0
15866,0.0,4.736,29.5,4.765
15867,0.0,4.746,219.0,0.0
15868,0.0,4.744,241.0,0.0
15869,0.0,4.756,251.0,4.766
15870,0.0,4.797,217.0,0.0
15871,0.0,7.576,254.0,0.0
15872,0.0,4.785,234.0,0.0
15873,0.0,4.821,184.0,0.0
15874,0.0,4.759,241.0,0.0
15875,0.0,4.749,270.0,0.0
15876,0.0,4.729,193.0,0.0
15877,0.0,6.302,252.0,11.291
15878,0.0,8.055,376.0,0.0
15879,0.0,6.341,241.0,0.0
15880,0.0,11.203,275.0,5.076
15881,0.0,9.656,240.0,0.0
15882,0.0,4.721,243.0,0.0
15883,0.0,7.123,251.0,0.0
15884,0.0,4.766,192.0,0.0
15885,0.0,4.742,183.0,0.0
15886,0.0,4.733,271.0,0.0
15887,0.0,4.912,283.0,0.0
15888,0.0,10.627,268.0,0.0
15889,0.0,8.704,241.0,0.0
15890,0.0,4.793,217.0,0.0
15891,0.0,5.246,255.0,0.0
15892,0.0,4.755,270.0,0.0
15893,0.0,4.763,256.0,0.0
15894,0.0,4.723,193.0,0.0
15895,0.0,5.126,183.0,0.0
15896,0.0,4.819,275.0,0.0
15897,0.0,4.746,271.0,0.0
15898,0.0,4.765,336.0,0.0
15899,0.0,11.443,234.0,0.0
15900,0.0,4.737,194.0,0.0
15901,0.0,4.787,192.0,0.0
15902,0.0,11.338,251.0,0.0
15903,0.0,6.023,335.0,4.969
15904,0.0,11.239,198.0,0.0
15905,0.0,4.759,193.0,0.0
15906,0.0,4.743,193.0,0.0
15907,0.0,4.769,183.0,0.0
15908,0.0,4.755,270.0,0.0
15909,0.0,4.756,267.0,0.0
15910,0.0,4.77,29.3,0.0
15911,0.0,4.871,234.0,0.0
15912,0.0,4.778,251.0,0.0
15913,0.0,5.055,256.0,0.0
15914,0.0,4.757,274.0,0.0
15915,0.0,4.768,268.0,0.0
15916,0.0,4.737,192.0,0.0
15917,0.0,10.697,192.0,0.0
15918,0.0,4.726,252.0,0.0
15919,0.0,11.393,185.0,0.0
15920,0.0,4.805,194.0,0.0
15921,0.0,7.576,270.0,0.0
15922,0.0,4.777,275.0,0.0
15924,0.0,4.749,336.0,0.0
15925,0.0,11.323,335.0,0.0
15926,0.0,4.728,243.0,11.411
15927,0.0,4.74,192.0,0.0
15929,0.0,4.757,29.5,0.0
15930,0.0,4.738,217.0,0.0
15931,0.0,4.753,29.9,0.0
15932,0.0,4.797,257.0,0.0
15933,0.0,11.29,193.0,0.0
15934,0.0,11.343,336.0,0.0
15935,0.0,8.853,256.0,0.0
15936,0.0,5.082,206.0,0.0
15937,0.0,4.762,241.0,0.0
15938,0.0,6.02,193.0,0.0
15939,0.0,4.736,29.7,0.0
15940,0.0,4.756,271.0,0.0
15941,0.0,7.75,267.0,0.0
15942,0.0,11.405,240.0,0.0
15943,0.0,4.784,192.0,0.0
15944,0.0,4.742,240.0,0.0
15945,0.0,11.338,184.0,0.0
15946,0.0,4.789,29.5,0.0
15947,0.0,4.764,235.0,0.0
15948,0.0,4.756,184.0,0.0
15949,0.0,11.268,234.0,0.0
15950,0.0,4.745,271.0,0.0
15952,0.0,5.082,335.0,0.0
15953,0.0,4.817,271.0,0.0
15954,0.0,4.77,245.0,0.0
15955,0.0,5.495,240.0,0.0
15956,0.0,4.758,29.8,0.0
15957,0.0,11.463,184.0,11.226
15958,0.0,6.146,196.0,0.0
15959,0.0,4.768,335.0,0.0
15960,0.0,5.826,192.0,0.0
15961,0.0,4.748,234.0,0.0
15963,0.0,4.755,29.7,0.0
15964,0.0,4.79,217.0,4.707
15965,0.0,4.78,29.6,0.0
15966,0.0,4.973,275.0,0.0
15967,0.0,4.755,192.0,0.0
15968,0.0,4.755,379.0,0.0
15969,0.0,5.686,192.0,0.0
15970,0.0,4.739,255.0,0.0
15971,0.0,7.993,183.0,0.0
15972,0.0,4.728,208.0,0.0
15973,0.0,4.806,197.0,0.0
15974,0.0,4.766,183.0,0.0
15975,0.0,4.775,255.0,0.0
15976,0.0,4.871,192.0,0.0
15977,0.0,11.304,256.0,0.0
15978,0.0,11.322,268.0,0.0
15980,0.0,4.761,336.0,0.0
15981,0.0,4.741,217.0,0.0
15982,0.0,4.769,193.0,0.0
15983,0.0,11.268,234.0,0.0
15984,0.0,4.763,255.0,0.0
15985,0.0,4.75,267.0,0.0
